track_id,title,artist,genre,bit_rate
85691,Finding The Butterfly,Alexander Turnquist,Folk,256000
85692,Flying Fantasy,Alexander Turnquist,Folk,256000
85693,Dance Of The Sinister Nymph/ Through A House Of Violet Abandon,Eric Carbonara,Folk,256000
85787,Leaves Of Grass,Rations,Rock,256000
85788,Occasion For War,Rations,Rock,256000
85791,The Profiteers,Rations,Rock,256000
85792,Relived/Replayed,Rations,Rock,256000
85816,Break It Now,Radio 421,Rock,256000
85817,Seven,Radio 421,Rock,192000
85822,Nocturnia,Psychadelik Pedestrian,Electronic,256000
85823,Fifth World,Psychadelik Pedestrian,Electronic,256000
85828,Cosmos (universal mix),Psychadelik Pedestrian,Electronic,256000
85831,Flames (The Beginning),Frame,Electronic,256000
85832,Eyes Like A Wolf,Frame,Electronic,256000
85833,In Sight,Frame,Electronic,256000
85834,Other Directions,Frame,Electronic,256000
85835,Empty Roads,Frame,Electronic,256000
85836,Aproaching Land,Frame,Electronic,256000
85837,Enter The Code,Frame,Electronic,256000
85838,North Sea,Frame,Electronic,256000
85839,Second Hand,Frame,Electronic,256000
85840,The Last One (Old Times),Frame,Electronic,256000
85950,Boat,Pete Galub,Pop,256000
85951,Plead the 5th Dimension,Pete Galub,Pop,256000
85952,Crying Time,Pete Galub,Pop,256000
85953,All I Am,Pete Galub,Pop,256000
85954,300 Days In July,Pete Galub,Pop,256000
85955,Feels All Over,Pete Galub,Pop,256000
85956,My Regeneration,Pete Galub,Pop,256000
85957,Waiting,Pete Galub,Pop,256000
85963,"Portland Cement Factory at Monolith, CA (John Fahey) & The Harmony of Altamont (John Fahey)",Star Rover,Folk,128000
85966,Rag Doll,Star Rover,Folk,128000
85967,We Would Be Building (Hymn) & Blind Willie (Sonnie Sharrock),Star Rover,Folk,128000
85968,Meet Me,Seaven Teares,Folk,128000
85973,Thin Veil,Seaven Teares,Folk,128000
86037,Doctor Faust,Teatro Grotesco,Instrumental,192000
86038,"Pornography, the cult of the body and the death of Eros",Teatro Grotesco,Instrumental,192000
86039,MMXII,Teatro Grotesco,Instrumental,192000
86040,Through the fire,Teatro Grotesco,Instrumental,192000
86077,Penetration (Edit),Barmus Dramfell,Experimental,320000
86081,One Thousand And Two,Barmus Dramfell,Experimental,320000
86082,Groove,Barmus Dramfell,Experimental,320000
86116,And Now We Stand Against The Wall,Garmisch,Pop,320000
86117,And Now We Stand Against The Wall (Who Ha's Electron Takeover),Garmisch,Pop,320000
86118,ANWSATW (TSP Took Acid Once Mix),Garmisch,Pop,320000
86119,And Now We Stand Against The Wall (Instrumental),Garmisch,Pop,320000
86140,Letromaquia O,Damian Taveira & Juan Angel Italiano,Experimental,320000
86256,Warped Picture of the Restaurant Taken Through a Wine Glass,echosonic,Experimental,320000
86259,Bending The Spoon,Mystified,Experimental,320000
86262,Dead Elements,Angstbreaker,Rock,250824
86263,Stay Hungry,Angstbreaker,Rock,250232
86415,From the Bottom (Soundtrack Edit),The Impossebulls,Hip-Hop,320000
86416,One Hundred 10 (BPM) (Instrumental),The Impossebulls,Hip-Hop,320000
86417,The Destroyer (Parts 1 and 2),One Master,Rock,256000
86419,Infernal Silence,One Master,Rock,256000
86441,Fever of Terror,Fever Dream,Rock,192000
86443,Befall,Fever Dream,Rock,192000
86481,Moments Of Life,Andrea Carri,Instrumental,320000
86482,Strade,Andrea Carri,Instrumental,320000
86483,Canzone Della Speranza Sahrawi,Andrea Carri,Instrumental,320000
86484,Giochi di luce,Andrea Carri,Instrumental,320000
86485,Cuori Nel Vento,Andrea Carri,Instrumental,320000
86486,Frammenti,Andrea Carri,Instrumental,320000
86487,Sunshine After Rain,Andrea Carri,Instrumental,320000
86562,Cute Poison,Sugar Overdose,Rock,192000
86576,Track 1,Pocahaunted,Experimental,320000
86623,The One,Eric Eckhart plus Salonband,Folk,320000
86634,We Are Canucks,David Blair,Pop,293763
86678,Blood Money,Krowne,Hip-Hop,320000
86679,Welcome To Warp Street,Krowne,Hip-Hop,320000
86680,Rear View Window,Krowne,Hip-Hop,320000
86720,Greek Court Metalheads,McCloud Zicmuse,Experimental,160000
86721,Guitar Left On Train,McCloud Zicmuse,Experimental,160000
86724,Liquid in a Tin Cup Samba,McCloud Zicmuse,Experimental,160000
86725,New Wave 80's Dance Move,McCloud Zicmuse,Experimental,160000
86730,Something Upbeat for the Kids,McCloud Zicmuse,Experimental,160000
86761,Be Sweet,Marco Trovatello,Rock,320000
86762,A Turn,Marco Trovatello,Rock,320000
86763,Bracers Of Chaos,Marco Trovatello,Rock,320000
86788,Es ist nie genug,Die Leere im Kern Deiner Hoffnung,Rock,320000
86793,Blocks,Dr Freebs,Electronic,320000
86795,Pegasus,Singvøgel,Rock,320000
86799,Marktversagen,Von Korf,Rock,316527
86993,Wicked Woman,Galleon,Rock,256000
87068,One More Reason (unofficial SFI remix),Vigilante,Electronic,192000
87069,I Sing the Body Electric (first take SFI remix),Waste Disposal Machine,Electronic,192000
87070,Argonaut Into Deep Space (SFI remix),(F.E.V.E.R.),Electronic,192000
87096,AMLUN,XPURM,Instrumental,320000
87097,EDNMA,XPURM,Instrumental,320000
87098,WKLDN,XPURM,Instrumental,320000
87099,USTKA,XPURM,Instrumental,320000
87100,BRPLE,XPURM,Instrumental,320000
87101,AJQEA,XPURM,Instrumental,320000
87102,FYSTN,XPURM,Instrumental,320000
87103,VNADS,XPURM,Instrumental,320000
87104,CNUNU,XPURM,Instrumental,320000
87105,DUITA,XPURM,Instrumental,320000
87106,UISTS,XPURM,Instrumental,320000
87107,MKRDZ,XPURM,Instrumental,320000
87108,DWMWD,XPURM,Instrumental,320000
87121,Sadie (4-Track Demo),The Planes,Rock,263102
87151,Open up your eyes,Still Pluto,Rock,320000
87152,Angel,Still Pluto,Rock,320000
87153,Southern spirit,Still Pluto,Rock,320000
87154,My own God,Still Pluto,Rock,320000
87155,Be what you wanna be,Still Pluto,Rock,320000
87157,Back (In Time) To (Save) The Future,Dr. Wylie,Electronic,192000
87158,"It's Ok, We Have Chemistry",Dr. Wylie,Electronic,192000
87159,Keep In Style,Dr. Wylie,Electronic,192000
87160,Extracurricular Twerk,Dr. Wylie,Electronic,192000
87161,Perception,Dr. Wylie,Electronic,192000
87185,All Those I Know,Eric & Magill,Pop,263078
87186,You Make It So Good,Eric & Magill,Pop,270323
87187,Should We All Wake Up,Eric & Magill,Pop,166720
87188,Grandpa's Pink Wine,Eric & Magill,Pop,249279
87189,Vegetable Gardeners,Eric & Magill,Pop,242896
87190,I Hear Trumpets,Eric & Magill,Pop,252391
87191,Pontoon Boats,Eric & Magill,Pop,237189
87192,"Gentle, Polite",Eric & Magill,Pop,255490
87193,Old Man Winter,Eric & Magill,Pop,228183
87194,Birthdays Are Important,Eric & Magill,Pop,271007
87237,Only,Kris Keyser,Electronic,192000
87322,The Truth,Sally Seltmann,Pop,256000
87323,Sentimental Seek,Sally Seltmann,Pop,256000
87324,Harmony To My Heartbeat,Sally Seltmann,Pop,256000
87325,On The Borderline,Sally Seltmann,Pop,256000
87361,Echo of Suggestion,Nisi Period,Rock,320000
87362,Unless,Nisi Period,Rock,320000
87363,Treat Her Like a Sailor,Nisi Period,Rock,320000
87377,Yukiai,Kakurenbo,Electronic,320000
87430,BooBoo Halloween,Bludded Head,Rock,256000
87431,Bone Soup,Bludded Head,Rock,256000
87490,Step Up To The Plate (Be A Runaway),Born Loose,Rock,256000
87639,Meditation Inside,Lantriperc,Electronic,320000
87641,Level Up,Lantriperc,Electronic,320000
87642,Simple Jungle List,Lantriperc,Electronic,320000
87643,People Machine,Lantriperc,Electronic,320000
87644,Technique Mecha,Lantriperc,Electronic,320000
87645,Paper For Dragon,Lantriperc,Electronic,320000
87965,As I Sailed,"Howie Mitchell, Ed Trickett",Folk,256000
87966,Mary Had A Baby,"Howie Mitchell, Ed Trickett",Folk,256000
87967,Lassie Wi a Yellow Coatie,Sandy & Caroline Paton,Folk,256000
87968,The Rivers of Texas,Sandy & Caroline Paton,Folk,256000
87971,Little Brown Dog,Sandy & Caroline Paton,Folk,256000
87972,Man of Constant Sorrow,"Howie Mitchell, Ed Trickett",Folk,256000
88428,"Hey, Predator Drone",Human Resources,Pop,160000
88429,Stinger Sisters,Human Resources,Pop,160000
88485,Pea Surgery,Naval Cassidy,Experimental,320000
88486,Be Nice,Crank Sturgeon & Peeesseye,Experimental,320000
88846,Stickybee,Josh Woodward,Folk,224055
88848,Gravity,Josh Woodward,Folk,194971
88854,Methylchloroisothiazolinone,Josh Woodward,Folk,222253
88856,Nincompoop,Josh Woodward,Folk,241882
88858,The Vagabond,Josh Woodward,Folk,207058
88860,The Raven and the Swan,Josh Woodward,Folk,201725
88861,Cien Volando,Josh Woodward,Folk,196199
88863,Gallows Hill,Josh Woodward,Folk,207633
88864,Insomnia,Josh Woodward,Folk,202138
88867,Omaha,Josh Woodward,Folk,222214
88868,But It Did,Josh Woodward,Folk,223719
88869,Gallows Hill (No Vocals),Josh Woodward,Folk,200808
88870,Methylchloroisothiazolinone (No Vocals),Josh Woodward,Folk,219664
88871,Omaha (No Vocals),Josh Woodward,Folk,218251
88872,I Want to Destroy Something Beautiful (No Vocals),Josh Woodward,Folk,204462
88873,Cien Volando (No Vocals),Josh Woodward,Folk,193914
88874,The Raven and the Swan (No Vocals),Josh Woodward,Folk,199916
88875,But It Did (No Vocals),Josh Woodward,Folk,205872
88876,Nincompoop (No Vocals),Josh Woodward,Folk,244373
88877,Insomnia (No Vocals),Josh Woodward,Folk,201626
88878,Gravity (No Vocals),Josh Woodward,Folk,192611
88879,Stickybee (No Vocals),Josh Woodward,Folk,227177
88892,The Vagabond (No Vocals),Josh Woodward,Folk,202487
88899,"Brown, Grey, Green",Hunter-Gatherer,Rock,320000
88900,Magpie Trap,Hunter-Gatherer,Rock,320000
88959,Dead Bodies,TIGERBERRY,Rock,320000
88960,Queen (Mugl Remix),TIGERBERRY,Rock,320000
89178,The Walker,Chuzausen,Hip-Hop,320000
89179,Epic Fail,Chuzausen,Hip-Hop,320000
89192,Raro Bueno,Chuzausen,Hip-Hop,320000
89195,Golden Tales,Chuzausen,Hip-Hop,320000
89196,Dramatronico,Chuzausen,Hip-Hop,320000
89212,Side A,Nat Roe,Experimental,320000
89350,tilt,Art of Flying,Folk,248392
89376,Logic PIano,Stanislav Bobrytskyy,Experimental,320000
89441,morning star,Art of Flying,Folk,268001
89445,Outta My Head,Shad + Skratch Bastid,Hip-Hop,320000
89447,One Way Ticket (Featuring Tab & D Spliff),Anitek,Hip-Hop,320000
89456,Montagnes russes (Serge Fiori),Alaclair Ensemble,Hip-Hop,320000
89473,Get Up Stand Up (Featuring Brother Ali),Public Enemy,Hip-Hop,320000
89474,Jocose Jon,Monk Turner,Electronic,320000
89477,Great Open Sea,Wellington Sea Shanty Society,Folk,320000
89482,Great Lakes,John Wort Hannam,Folk,320000
89484,Requiem for a Small Town,John Wort Hannam,Folk,320000
89485,Song in my Heart,John Wort Hannam,Folk,320000
89486,Poor Man,John Wort Hannam,Folk,320000
89639,True Romance (Sometimes),Seneca,Electronic,320000
89704,Turn Your Back,The Woolen Men,Rock,320000
89814,Dreams,ENDRUDARK,Electronic,320000
89815,Nigtht_City,ENDRUDARK,Electronic,320000
89816,Time Up,ENDRUDARK,Electronic,320000
89817,Sustem 240,ENDRUDARK,Electronic,320000
89841,You Dress Like an Asshole (prod. by Lunice),Not The 1s,Hip-Hop,320000
89843,To the Last Drop (prod. by Waes One),Not The 1s,Hip-Hop,320000
89846,Fly as Fuck feat. Isaiah Toothtaker (prod. by Young L),Not The 1s,Hip-Hop,320000
89847,Boostin feat. Waes One (prod. by Eric Steuer),Not The 1s,Hip-Hop,320000
89848,Not the 1s (prod. by Mexicans with Guns),Not The 1s,Hip-Hop,320000
89857,Silverstein Status (prod. by Monster Rally),Not The 1s,Hip-Hop,320000
89859,Your Dad Hate Me (prod. by Daedelus),Not The 1s,Hip-Hop,320000
89860,Speedin on You Slowpokes (prod. by dÉbruit),Not The 1s,Hip-Hop,320000
89991,[radiolibre] Ruidos del Trabajo... 10.Particulas Sonicas...,Jazznoize,Experimental,192000
89992,[upl053] Verdant Peal - 03.Patau Limbo,Secrets Of The 45,Experimental,227029
90027,The Breath,Geometrie Variabili,Experimental,249185
90074,Mental Communication,Egg Nebula,Electronic,320000
90278,"Thunder Storm - Vancouver, BC September 5 2013",Lee Rosevere,Experimental,320000
90526,Ruca,Rod Hamilton,Instrumental,320000
90527,Mushroom,Rod Hamilton,Instrumental,320000
90529,Ruby,Rod Hamilton,Instrumental,320000
90530,Zoey,Rod Hamilton,Instrumental,320000
90570,One Fine Day at the Circus,Pilesar,Pop,320000
90579,Spider Dance,Pilesar,Pop,320000
90582,End Theme,Pilesar,Pop,320000
90583,Biological Clock Tower (bonus),Pilesar,Pop,320000
90587,"Squid Dance, Squid Waltz (bonus)",Pilesar,Pop,320000
90589,The Spirit Kind (bonus),Pilesar,Pop,320000
90590,Cage (bonus),Pilesar,Pop,320000
90591,In the Raw (bonus),Pilesar,Pop,320000
90592,Bullets Have No Effect,Pilesar,Pop,320000
90616,Gato,Rod Hamilton,Instrumental,320000
90617,Agnes,Rod Hamilton,Instrumental,320000
90618,Bird,Rod Hamilton,Instrumental,320000
90625,Every Song I Sing,Nick Corbo,Folk,202616
90639,lord,Noaidi,Rock,245862
90652,A Lament,Wreck and Reference,Rock,320000
90695,Percuté,Aussitôt Mort,Rock,192000
90804,"Press, Stir Up and Stretch With a Dotted Line",HighWay17,Experimental,320000
90824,Don't Lie,The Mantles,Pop,128000
90826,Reason's Run,The Mantles,Pop,128000
90828,Happy Island,The Mantles,Pop,128000
90982,"Gangstas, Guns, Liquor",Mported Flows,Hip-Hop,320000
90987,Hip-Hop Lives (Your Media's Dead),Mported Flows,Hip-Hop,320000
90993,Where Am I?,Mported Flows,Hip-Hop,320000
91081,D_BAILE,URB,Electronic,256000
91082,HORNSONG,URB,Electronic,256000
91083,SURDO,URB,Electronic,256000
91084,EL_ECTRO,URB,Electronic,256000
91085,THISBASS,URB,Electronic,256000
91086,MAU,URB,Electronic,256000
91087,IDY,URB,Electronic,256000
91088,CORTE_COSTURA,URB,Electronic,256000
91089,TONTURA,URB,Electronic,256000
91092,Meth,Cuntz,Rock,128000
91093,Birthday Song,Cuntz,Rock,128000
91098,Adrian,Rachel Ries,Folk,128000
91102,I See It Coming,Rachel Ries,Folk,128000
91130,Foundation Of Pain Management,Chuck Bettis & Joe Merolla,Experimental,192000
91157,The Cave of Time,Monroeville Music Center,Pop,320000
91158,The Perfect Planet,Monroeville Music Center,Pop,320000
91159,The Race Forever,Monroeville Music Center,Pop,320000
91160,Invaders From Within,Monroeville Music Center,Pop,320000
91161,The Reality Machine,Monroeville Music Center,Pop,320000
91162,Motocross Mania,Monroeville Music Center,Pop,320000
91163,You Are A Monster,Monroeville Music Center,Pop,320000
91164,Roller Star,Monroeville Music Center,Pop,320000
91170,Horses,Mariana Päraway,Folk,230977
91177,Drops of brandy - The mountain kid,Aislinn,International,145275
91178,Toss the feathers - Otter's holt,Aislinn,International,137896
91179,Morrisson's jig - Leslie's march,Aislinn,International,136104
91181,Moorlough shore,Aislinn,International,137378
91182,Lunassa,Aislinn,International,132149
91183,Lea rig - Dusty window,Aislinn,International,133865
91184,Providence reel - Man of the house - Speed the plough,Aislinn,International,136323
91185,Sliabh - Cathal,Aislinn,International,128249
91186,Capclear,Aislinn,International,133236
91187,Fourteen days,Aislinn,International,138578
91205,Picture it all,Lorenzo's Music,Rock,320000
91228,Softens The Blow,Lonely Faction,Folk,220380
91238,High Tide/Low Tide,Lonely Faction,Folk,221778
91306,NY Don't Sleep (Luckstrumental),BADLUCK,Hip-Hop,320000
91309,Advice (Instrumental),Mported Flows,Hip-Hop,320000
91312,Sensitive Information,Mported Flows,Hip-Hop,320000
91315,Master Plan (Dark Days Instrumental),Mported Flows,Hip-Hop,320000
91317,Master Plan (Show Disc Instrumental),Mported Flows,Hip-Hop,320000
91318,Master Plan (Bonus Beat Break Dubb),Mported Flows,Hip-Hop,320000
91319,Sad But True (Non-Album Track),Mported Flows,Hip-Hop,320000
91329,You Gotta Lose / Milk Cow Blues,Obits,Rock,320000
91349,Summer Read,The Mantles,Pop,128000
91443,Easy Sometimes,Cal Folger Day,Folk,256000
91455,FORWARD,Free Pizza,Rock,176495
91458,DUCKS,Free Pizza,Rock,183487
91459,COME CLOSE TO ME,Free Pizza,Rock,166026
91468,By Design,Mystery Pills,Pop,320000
91471,Olympic Gardens,Mystery Pills,Pop,320000
91619,A ninja among culturachippers,Rolemusic,Electronic,320000
91620,ayVentura,Rolemusic,Electronic,320000
91621,Another beek beep beer please,Rolemusic,Electronic,320000
91622,Scape from the city,Rolemusic,Electronic,320000
91623,Death on the battlefield,Rolemusic,Electronic,320000
91624,Donsi Killed la rioja star (Familiar live),Rolemusic,Electronic,320000
91625,l3go,Rolemusic,Electronic,320000
91755,Action Potential,Kris Keyser,Electronic,192000
91788,Holly And The Ivy,Three Jolly Rogues,Folk,256000
91790,The Fish in the Sea,Three Jolly Rogues,Folk,256000
91791,Good Old Colony Days,Three Jolly Rogues,Folk,256000
91793,Little Birdie,Three Jolly Rogues,Folk,256000
91796,Greenland Whale Fisheries,Three Jolly Rogues,Folk,256000
91797,In Some Ladys Garden,Three Jolly Rogues,Folk,256000
91851,Angel's Fall (Instrumental),Archétypo 120,Rock,320000
91868,Rock De La Basura,Los Margaritos,Rock,192000
91869,Gato de basurero,Los Margaritos,Rock,192000
91894,Toy Guitar 1,Lezet,Experimental,320000
91897,Toy Guitar 4,Lezet,Experimental,320000
91899,Toy Guitar 6 (Exotica),Lezet,Experimental,320000
91900,Toy Guitar 7 (vox),Lezet,Experimental,320000
91933,Noise Of Welcome,Zachary Cale,Folk,128000
91934,Hold Fast,Zachary Cale,Folk,128000
91936,Morning Glory Kid,Zachary Cale,Folk,128000
91937,Love In Vain,Zachary Cale,Folk,128000
91938,Blood Rushes On,Zachary Cale,Folk,128000
91958,Catch The Knife,Graeme Mark,Folk,256000
91960,Feel No Stress,Čaj na Ex,International,256000
92124,#800080,The Craters,Pop,320000
92125,In It For You,The Craters,Pop,320000
92129,Go For It,The Craters,Pop,320000
92130,Velcro,The Craters,Pop,320000
92131,Out,The Craters,Pop,320000
92206,Zlevnené zboží,Čaj na Ex,International,256000
92275,Antarctic Rhythms (Invincible Hip Hop Mix),DJ Spooky,Electronic,188122
92282,Arctic Rhythms (Dubstep Mix),DJ Spooky,Electronic,214087
92283,Antarctic Dawn (Bonus Track),DJ Spooky,Electronic,200314
92284,Of Water and Ice feat. Jin-Xiang JX Yu (Dubstep Remix - Bonus Track),DJ Spooky,Electronic,208580
92292,Contentment,Graeme Mark,Folk,256000
92366,Horror House,Out Of Orion (Ox3),Electronic,193400
92466,This Modem Life,Decktonic,Electronic,320000
92508,Spock Fingers,Spray Paint,Rock,192000
92535,Falcon Song,Andrea Tomasi,Folk,128000
92536,West Virginia,Andrea Tomasi,Folk,128000
92538,Flock of Arrows,Andrea Tomasi,Folk,128000
92539,Honey Bee,Andrea Tomasi,Folk,128000
92540,Capture Me,Andrea Tomasi,Folk,128000
92546,Electronaut,Aerologic,Electronic,256000
92548,Memories,Psychadelik Pedestrian,Electronic,256000
92549,I'm Chilled (Beat Doctor remix),Risey,Electronic,256000
92551,Twenty Ten,Marc Burt,Electronic,256000
92554,Black Magic,JMD,Electronic,256000
92556,Outer Self,Psychadelik Pedestrian,Electronic,256000
92561,Twisted Orchestra,Beat Doctor,Electronic,256000
92562,You Make Me (Beat Doctor remix),Redmann,Electronic,256000
92564,Baby Crying,Fioko,Electronic,256000
92565,Birdie,Reier,Experimental,320000
92573,Сarnivore,Reier,Experimental,320000
92574,We'll meet again,Reier,Experimental,320000
92868,King Of Queens,American Ice Age,Rock,320000
92872,Fear in the Dust Bowl,The Fucked Up Beat,Experimental,222473
92873,Caravan for the Departed,The Fucked Up Beat,Experimental,189296
92874,Phonograph Recordings Sleepy City,The Fucked Up Beat,Experimental,225142
92878,A Sad Song for Junction City Fields,The Fucked Up Beat,Experimental,212882
92881,Jesus Gonna Bring Me Rain,The Fucked Up Beat,Experimental,221023
92885,Cloud Poems,The Fucked Up Beat,Experimental,219856
92886,Bleach Bypass Landscape,The Fucked Up Beat,Experimental,193397
92887,God speed the Plow,The Fucked Up Beat,Experimental,237689
92888,Sings the Destitute Children of Great Bend,The Fucked Up Beat,Experimental,221416
92889,Hope in Monoculture,The Fucked Up Beat,Experimental,242972
92947,Intro,Muhmood,Instrumental,320000
92948,Ghost,Muhmood,Instrumental,320000
92949,Chase,Muhmood,Instrumental,320000
92950,Dream,Muhmood,Instrumental,320000
92951,Night,Muhmood,Instrumental,320000
92952,In The House,Muhmood,Instrumental,320000
92953,Organ Etude,Muhmood,Instrumental,320000
92954,Studio,Muhmood,Instrumental,320000
92955,Finale,Muhmood,Instrumental,320000
93074,Spirit First,Levi Weaver,Folk,192000
93075,Song In My Branches,Levi Weaver,Folk,192000
93076,We're Tornadoes When We Dance,Levi Weaver,Folk,192000
93363,Sunshine Radio,Jupiter Makes Me Scream,Electronic,320000
93364,This Girl,Jupiter Makes Me Scream,Electronic,320000
93518,Mantilla,Moon Veil,Electronic,320000
93519,Scorpio,Moon Veil,Electronic,320000
93520,Slow Moving,Moon Veil,Electronic,320000
93521,Ivory,Moon Veil,Electronic,320000
93522,Snake Charm,Moon Veil,Electronic,320000
93523,Up There,Moon Veil,Electronic,320000
93704,Don't Love You,The Chapin Sisters,Folk,128000
93710,Palm Tree,The Chapin Sisters,Folk,128000
93712,Bird Song,The Chapin Sisters,Folk,128000
93716,Let Me Go,The Chapin Sisters,Folk,128000
93727,endless #05,etc.,Electronic,320000
93867,Peanut Butter Jesus,Vitamin Pets,Rock,320000
93868,Christmas Song,Vitamin Pets,Rock,320099
93915,Downtown Serenade,Jahzzar,Instrumental,320000
93917,Flood,Jahzzar,Instrumental,320000
93918,Keep Calm,Jahzzar,Instrumental,320000
93919,Runaway,Jahzzar,Instrumental,320000
93920,The Lake,Jahzzar,Instrumental,320000
93921,Wet Socks,Jahzzar,Instrumental,320000
93940,December,kesson shoujo,Electronic,256000
93941,October,kesson shoujo,Electronic,256000
93942,Weekends Away,Ready for Men,Pop,320000
93943,One Way Love,Ready for Men,Pop,320000
93944,Waiting Until Then,Ready for Men,Pop,320000
93950,Chuck Norris,Lemur,Rock,256000
93956,Flea Circus,Lemur,Rock,256000
93981,Košielka,Abraka Dub,International,256000
93983,Hallway,Bugs and Rats,Rock,128000
93985,Hot Skins,Bugs and Rats,Rock,128000
93986,Irish Clouds,Bugs and Rats,Rock,128000
94026,Without A Soul,Obnox,Rock,128000
94033,Life Of Butterflies,Coldnoise,Instrumental,160000
94034,Corruptionfields,Coldnoise,Instrumental,160000
94035,Glassheart,Coldnoise,Instrumental,160000
94036,Tale For Mind,Coldnoise,Instrumental,128000
94037,Memories,Coldnoise,Instrumental,160000
94038,Poems,Coldnoise,Instrumental,160000
94039,Your Wonderland,Coldnoise,Instrumental,160000
94093,prologue: in recollection and amazement,Westy Reflector,Rock,320000
94099,fire in the arcade (the reflectors),Westy Reflector,Rock,320000
94101,dreamy solace of rivers and bridges [disquiet0088],Westy Reflector,Rock,320000
94102,man again,Westy Reflector,Rock,320000
94263,Third Breach,Pandacetamol,Electronic,320000
94348,Don't Do It,Railkid Station,Rock,320000
94411,Ichill,Kakurenbo,Electronic,320000
94414,Kogarashi,Kakurenbo,Electronic,320000
94415,Somatou,Kakurenbo,Electronic,320000
94419,An Anthem For The Dying West,That Awful Rhythm,Rock,320000
94422,Shootin Blanks,Mr. & Mrs. Smith,Folk,320000
94423,Asterisk,Bored With Four,Pop,320000
94426,Dreams Of Summer,The Bins & Nardo,Hip-Hop,320000
94449,Chapelle Intro,Tha Silent Partner,Hip-Hop,320000
94465,TSP And The Moon,Tha Silent Partner,Hip-Hop,320000
94467,"Meant 4 Me, Meant 4 U (music, I love you) (Outro)",Tha Silent Partner,Hip-Hop,320000
94468,Green Bags (Featuring Mayhem) (Bonus Track),Tha Silent Partner,Hip-Hop,320000
94628,Avant le départ : Buka dikit jos,Mike Morton,Pop,128000
94630,Cuisine,Mike Morton,Pop,128000
94631,Environnement : Jungle sound,Mike Morton,Pop,128000
94632,"Fêtes, rites et cérémonies : Ramadan Party",Mike Morton,Pop,128000
94634,Langue : Bahasa Indonesia,Mike Morton,Pop,128000
94635,Santé : Buto,Mike Morton,Pop,128000
94638,"Tv, médias : Indosat TV",Mike Morton,Pop,128000
94803,this machine thinks,Goto80,Electronic,192000
95189,Western Fixings,Semyon,Experimental,320000
95231,vampire on the dole,Violins is not the answer,Rock,320000
95248,Go,Valley Lodge,Rock,128000
95249,Kiss Me I'm Drunk,Valley Lodge,Rock,128000
95250,Sweet Elizabeth,Valley Lodge,Rock,128000
95251,Every Little Thing,Valley Lodge,Rock,128000
95308,Turn Up My Light,Mário Gajarský,Rock,256000
95309,Great Music Day,Mário Gajarský,Rock,256000
95310,The Last of The Last,Mário Gajarský,Rock,256000
95452,the first cup is the weakest,Deviant & Naive Ted,Instrumental,320000
95486,Pop Music,Ventolyn & Becotyde,Pop,320000
95506,Shake Some Action,Flamin' Groovies,Rock,128000
95535,i must have love,Westy Reflector,Rock,320000
95564,Funky Love Blast Vs. Funky Anal Humour,Justice yeldham and the dynamic ribbon device,Experimental,192000
95722,"Adventure, Darling",Gillicuddy,Instrumental,192000
95724,Instrumental #2 Revisited,Gillicuddy,Instrumental,192000
95725,Multitudes,Gillicuddy,Instrumental,192000
95726,Ferns And Cork,Gillicuddy,Instrumental,192000
95727,Porthglaze Cove,Gillicuddy,Instrumental,192000
95908,pyogenic ulcer,Suicidal Rap Orgy,Hip-Hop,224000
95910,Murder Rap,Suicidal Rap Orgy,Hip-Hop,160000
95911,blood clot lunch,Suicidal Rap Orgy,Hip-Hop,224000
95912,blood fart,Suicidal Rap Orgy,Hip-Hop,224000
95914,Genital Warfare,Suicidal Rap Orgy,Hip-Hop,160000
95915,The Penis Lord,Suicidal Rap Orgy,Hip-Hop,192000
96166,Dancing Song,Sound: The Encounter,International,192000
96167,Sound: The Encounter,Sound: The Encounter,International,192000
96168,Song From South Of Iran,Sound: The Encounter,International,192000
96169,Mina,Sound: The Encounter,International,192000
96399,Sound of Rock&Roll,Insane Ride,Rock,256000
96400,Save Your Tears,Insane Ride,Rock,256000
96401,Soul Mates,Insane Ride,Rock,256000
96402,Hey !,Insane Ride,Rock,256000
96403,Wrong or Right,Insane Ride,Rock,256000
96408,Fucking Desire,Mário Gajarský,Rock,128000
96560,In the Christmas Time,Bugs and Rats,Rock,320000
96627,Mais Que Dirait Eric Rohmer ?,Damien Schultz,Experimental,316557
96657,Green Bags (Instrumental),Tha Silent Partner,Hip-Hop,320000
96675,Can I Get A Clap,Deadly Combo,Hip-Hop,320000
96678,"Once Again (Featuring E FeungShui, J-Phillz, Javier Starks, Golden Child, Dave C & Cable)",Deadly Combo,Hip-Hop,320000
96692,Postman,Melissa Laveaux,Folk,192000
96693,Move On,Melissa Laveaux,Folk,192000
96694,Triggers,Melissa Laveaux,Folk,192000
96695,Cart Sans Horse,Melissa Laveaux,Folk,192000
96696,My Boat,Melissa Laveaux,Folk,192000
96697,Pie Bwa,Melissa Laveaux,Folk,192000
96698,Pretty Girls,Melissa Laveaux,Folk,192000
96699,Swan Neck,Melissa Laveaux,Folk,192000
96718,Goblin King,Evil Sword,Rock,128000
96726,Shoot Me,Allysen Callery,Folk,192000
96728,All In The Morning Coming Down,Allysen Callery,Folk,192000
96729,I Had A Lover I Thought Was My Own,Allysen Callery,Folk,192000
96730,Lily Of The Valley,Allysen Callery,Folk,192000
96731,In Your Hollow,Allysen Callery,Folk,192000
